id,project_reference,identifier,version,created_on,category_id,active
665,1902,17128,2,2019-03-30,3,false
666,1070,17128,3,2019-03-30,2,false
667,1070,17128,4,2019-03-30,1,false
668,1755,17128,5,2019-03-30,1,false
669,1250,17128,6,2019-03-30,1,false
670,1039,17128,7,2019-03-30,2,false
671,1954,17128,8,2019-03-30,3,false
672,1070,17128,9,2019-03-30,4,true
673,1403,17128,10,2019-03-30,1,false
674,1039,12471,1,2019-03-30,2,false
675,1463,12471,2,2019-04-06,1,false
676,1039,12471,3,2019-04-06,4,false
677,1250,12471,4,2019-04-06,3,true
678,1039,17838,1,2019-04-06,2,false
679,1070,17838,2,2019-04-06,3,false
680,1796,17838,3,2019-04-06,3,false
681,1755,17838,4,2019-04-06,3,true
682,1128,19694,1,2019-04-06,4,false
683,1927,19694,2,2019-04-06,4,false
684,1596,19694,3,2019-04-06,2,true
685,1809,15553,1,2019-04-06,2,false
686,1434,15553,2,2019-04-06,2,false
687,1039,15553,3,2019-04-06,3,false
688,1434,15553,4,2019-04-06,3,false
689,1463,15553,5,2019-04-06,1,false
690,1796,15553,6,2019-04-06,1,false
691,1690,15553,7,2019-04-06,2,false
692,1295,15553,8,2019-04-06,4,true
693,1859,11381,1,2019-04-06,2,false
694,1463,11381,2,2019-04-06,3,false
695,1927,11381,3,2019-04-06,2,false
696,1039,11381,4,2019-04-06,1,true
697,1755,19064,1,2019-04-06,3,false
698,1596,19064,2,2019-04-06,2,false
699,1755,19064,3,2019-04-06,1,false
700,1667,19064,4,2019-04-06,1,false
701,1902,19064,5,2019-04-06,2,true
702,1039,10409,1,2019-04-06,3,false
703,1250,10409,2,2019-04-06,1,false
704,1295,10409,3,2019-04-06,3,false
705,1954,10409,4,2019-04-06,2,false
706,1463,10409,5,2019-04-06,4,false
707,1463,10409,6,2019-04-06,3,true
708,1463,15695,1,2019-04-06,2,false
709,1317,15695,2,2019-04-06,4,false
710,1667,15695,3,2019-04-06,1,true
711,1596,14547,1,2019-04-06,2,false
712,1809,14547,2,2019-04-06,1,false
713,1690,14547,3,2019-04-06,3,false
714,1070,14547,4,2019-04-06,1,false
715,1859,14547,5,2019-04-06,2,true
716,1667,10459,1,2019-04-06,1,false
717,1674,10459,2,2019-04-06,3,false
718,1954,10459,3,2019-04-06,4,false
719,1809,10459,4,2019-04-06,3,false
720,1809,10459,5,2019-04-06,3,false
721,1954,10459,6,2019-04-06,4,false
722,1701,10459,7,2019-04-06,3,false
723,1317,10459,8,2019-04-06,2,false
724,1034,10459,9,2019-04-06,3,true
725,1809,10459,10,2019-04-06,3,false
726,1859,18521,1,2019-04-06,2,false
727,1596,18521,2,2019-04-06,3,false
728,1954,18521,3,2019-04-06,4,false
729,1250,18521,4,2019-04-06,4,false
730,1399,18521,5,2019-04-06,1,false
731,1317,18521,6,2019-04-06,3,true
732,1927,14924,1,2019-04-06,3,false
733,1667,14924,2,2019-04-06,1,false
734,1789,14924,3,2019-04-06,1,false
735,1796,14924,4,2019-04-06,1,false
736,1960,14924,5,2019-04-06,2,false
737,1596,14924,6,2019-04-06,2,false
738,1039,14924,7,2019-04-06,2,false
739,1039,14924,8,2019-04-06,2,false
740,1034,14924,9,2019-04-06,4,true
741,1809,14924,10,2019-04-06,2,false
742,1902,16168,1,2019-04-06,1,false
743,1128,16168,2,2019-04-06,1,false
744,1902,16168,3,2019-04-06,4,false
745,1250,16168,4,2019-04-06,1,false
746,1128,16168,5,2019-04-06,1,false
747,1596,16168,6,2019-04-06,3,true
748,1902,14477,1,2019-04-06,2,false
749,1399,14477,2,2019-04-06,3,false
750,1295,14477,3,2019-04-06,2,false
751,1859,14477,4,2019-04-06,4,false
752,1317,14477,5,2019-04-06,1,false
753,1960,14477,6,2019-04-06,4,false
754,1755,14477,7,2019-04-06,4,false
755,1701,14477,8,2019-04-06,3,false
756,1902,14477,9,2019-04-06,3,true
757,1128,14971,1,2019-04-06,4,false
758,1667,14971,2,2019-04-06,3,false
759,1902,14971,3,2019-04-06,2,false
760,1250,14971,4,2019-04-06,2,true
761,1789,17976,1,2019-04-06,3,false
762,1128,17976,2,2019-04-06,4,false
763,1789,17976,3,2019-04-06,3,false
764,1701,17976,4,2019-04-06,4,false
765,1789,17976,5,2019-04-06,3,true
766,1809,19073,1,2019-04-06,1,false
767,1796,19073,2,2019-04-06,2,false
768,1128,19073,3,2019-04-06,2,false
769,1070,19073,4,2019-04-06,2,false
770,1403,19073,5,2019-04-06,3,false
771,1463,19073,6,2019-04-06,3,false
772,1701,19073,7,2019-04-06,4,false
773,1667,19073,8,2019-04-06,1,true
774,1796,18178,1,2019-04-06,3,false
775,1789,18178,2,2019-04-06,1,false
776,1902,18178,3,2019-04-06,2,false
777,1250,18178,4,2019-04-06,1,true
778,1403,13665,1,2019-04-06,3,false
779,1434,13665,2,2019-04-06,2,false
780,1596,13665,3,2019-04-06,4,false
781,1434,13665,4,2019-04-06,4,true
782,1859,18763,1,2019-04-06,1,false
783,1034,18763,2,2019-04-06,4,false
784,1667,18763,3,2019-04-06,4,false
785,1317,18763,4,2019-04-06,3,false
786,1701,18763,5,2019-04-13,4,false
787,1927,18763,6,2019-04-13,1,true
788,1902,19558,1,2019-04-13,3,false
789,1859,19558,2,2019-04-13,3,false
790,1399,19558,3,2019-04-13,2,false
791,1667,19558,4,2019-04-13,3,false
792,1859,19558,5,2019-04-13,1,true
793,1809,16826,1,2019-04-13,4,false
794,1596,16826,2,2019-04-13,4,false
795,1070,16826,3,2019-04-13,3,false
796,1701,16826,4,2019-04-13,2,false
797,1070,16826,5,2019-04-13,2,false
798,1927,16826,6,2019-04-13,1,false
799,1667,16826,7,2019-04-13,4,true
800,1039,15583,1,2019-04-13,3,false
801,1927,15583,2,2019-04-13,3,false
802,1859,15583,3,2019-04-13,2,true
803,1690,15330,1,2019-04-13,1,false
804,1674,15330,2,2019-04-13,2,false
805,1317,15330,3,2019-04-13,2,false
806,1399,15330,4,2019-04-13,4,false
807,1250,15330,5,2019-04-13,3,false
808,1596,15330,6,2019-04-13,2,false
809,1070,15330,7,2019-04-13,2,false
810,1128,15330,8,2019-04-13,1,false
811,1463,15330,9,2019-04-13,1,true
812,1434,10996,1,2019-04-13,4,false
813,1128,10996,2,2019-04-13,2,false
814,1902,10996,3,2019-04-13,3,false
815,1674,10996,4,2019-04-13,2,true
816,1295,18711,1,2019-04-13,4,false
817,1789,18711,2,2019-04-13,4,false
818,1954,18711,3,2019-04-13,1,false
819,1789,18711,4,2019-04-13,3,false
820,1674,18711,5,2019-04-13,1,false
821,1927,18711,6,2019-04-13,1,true
822,1954,13976,1,2019-04-13,4,false
823,1250,13976,2,2019-04-13,3,false
824,1927,13976,3,2019-04-13,3,false
825,1667,13976,4,2019-04-13,4,false
826,1796,13976,5,2019-04-13,2,true
827,1690,17226,1,2019-04-13,2,false
828,1070,17226,2,2019-04-13,2,false
829,1960,17226,3,2019-04-13,4,false
830,1796,17226,4,2019-04-13,3,false
831,1789,17226,5,2019-04-13,4,false
832,1596,17226,6,2019-04-13,1,false
833,1701,17226,7,2019-04-13,3,false
834,1034,17226,8,2019-04-13,2,false
835,1960,17226,9,2019-04-13,4,true
836,1399,14078,1,2019-04-13,2,false
837,1789,14078,2,2019-04-13,3,false
838,1463,14078,3,2019-04-13,2,false
839,1927,14078,4,2019-04-13,4,false
840,1039,14078,5,2019-04-13,4,true
841,1674,15436,1,2019-04-13,4,false
842,1960,15436,2,2019-04-13,2,false
843,1859,15436,3,2019-04-13,1,false
844,1927,15436,4,2019-04-13,2,false
845,1902,15436,5,2019-04-13,1,false
846,1755,15436,6,2019-04-13,1,false
847,1789,15436,7,2019-04-13,3,false
848,1960,15436,8,2019-04-13,2,false
849,1674,15436,9,2019-04-13,1,true
850,1690,15436,10,2019-04-13,2,false
851,1667,16430,1,2019-04-13,2,false
852,1954,16430,2,2019-04-13,1,false
853,1434,16430,3,2019-04-13,3,false
854,1403,16430,4,2019-04-13,3,false
855,1690,16430,5,2019-04-13,3,false
856,1128,16430,6,2019-04-13,3,false
857,1034,16430,7,2019-04-13,1,true
858,1690,10390,1,2019-04-13,3,false
859,1960,10390,2,2019-04-13,3,false
860,1250,10390,3,2019-04-13,4,false
861,1954,10390,4,2019-04-13,3,false
862,1674,10390,5,2019-04-13,3,false
863,1674,10390,6,2019-04-13,1,false
864,1034,10390,7,2019-04-13,4,true
865,1796,19226,1,2019-04-13,3,false
866,1701,19226,2,2019-04-13,4,false
867,1927,19226,3,2019-04-20,3,false
868,1927,19226,4,2019-04-20,1,false
869,1250,19226,5,2019-04-20,1,false
870,1434,19226,6,2019-04-20,4,false
871,1128,19226,7,2019-04-20,3,true
872,1128,18814,1,2019-04-20,4,false
873,1070,18814,2,2019-04-20,1,false
874,1295,18814,3,2019-04-20,3,false
875,1070,18814,4,2019-04-20,3,true
876,1859,13550,1,2019-04-20,1,false
877,1596,13550,2,2019-04-20,2,false
878,1434,13550,3,2019-04-20,1,true
879,1039,19506,1,2019-04-20,1,false
880,1809,19506,2,2019-04-20,3,false
881,1690,19506,3,2019-04-20,3,false
882,1690,19506,4,2019-04-20,3,false
883,1960,19506,5,2019-04-20,2,false
884,1463,19506,6,2019-04-20,2,true
885,1674,12866,1,2019-04-20,4,false
886,1701,12866,2,2019-04-20,1,false
887,1701,12866,3,2019-04-20,4,false
888,1034,12866,4,2019-04-20,3,false
889,1859,12866,5,2019-04-20,1,false
890,1796,12866,6,2019-04-20,1,false
891,1796,12866,7,2019-04-20,1,true
892,1902,12251,1,2019-04-20,4,false
893,1250,12251,2,2019-04-20,1,false
894,1902,12251,3,2019-04-20,4,false
895,1789,12251,4,2019-04-20,2,false
896,1039,12251,5,2019-04-20,2,true
897,1403,19010,1,2019-04-20,4,false
898,1039,19010,2,2019-04-20,4,false
899,1796,19010,3,2019-04-20,4,false
900,1690,19010,4,2019-04-20,4,true
901,1399,19534,1,2019-04-20,2,false
902,1809,19534,2,2019-04-20,4,false
903,1809,19534,3,2019-04-20,3,false
904,1070,19534,4,2019-04-20,1,false
905,1960,19534,5,2019-04-20,1,false
906,1674,19534,6,2019-04-20,3,false
907,1809,19534,7,2019-04-20,4,true
908,1434,13075,1,2019-04-20,4,false
909,1295,13075,2,2019-04-20,3,false
910,1463,13075,3,2019-04-20,1,false
911,1902,13075,4,2019-04-20,1,false
912,1399,13075,5,2019-04-20,2,false
913,1954,13075,6,2019-04-20,2,false
914,1674,13075,7,2019-04-20,2,false
915,1701,13075,8,2019-04-20,3,false
916,1034,13075,9,2019-04-20,1,true
917,1128,13075,10,2019-04-20,1,false
918,1755,12604,1,2019-04-20,1,false
919,1960,12604,2,2019-04-20,2,false
920,1796,12604,3,2019-04-20,3,false
921,1399,12604,4,2019-04-20,3,false
922,1902,12604,5,2019-04-20,3,false
923,1128,12604,6,2019-04-20,1,false
924,1796,12604,7,2019-04-20,3,false
925,1295,12604,8,2019-04-20,3,true
926,1399,17412,1,2019-04-20,2,false
927,1667,17412,2,2019-04-20,4,false
928,1690,17412,3,2019-04-20,3,false
929,1295,17412,4,2019-04-20,1,true
930,1434,12589,1,2019-04-20,1,false
931,1690,12589,2,2019-04-20,1,false
932,1128,12589,3,2019-04-20,1,true
933,1954,16041,1,2019-04-20,2,false
934,1596,16041,2,2019-04-20,3,false
935,1960,16041,3,2019-04-20,3,false
936,1667,16041,4,2019-04-20,4,false
937,1796,16041,5,2019-04-20,2,true
938,1789,11584,1,2019-04-20,3,false
939,1701,11584,2,2019-04-20,4,false
940,1809,11584,3,2019-04-20,1,false
941,1250,11584,4,2019-04-20,1,false
942,1399,11584,5,2019-04-20,3,false
943,1463,11584,6,2019-04-20,2,false
944,1039,11584,7,2019-04-20,2,true
945,1403,18519,1,2019-04-20,4,false
946,1434,18519,2,2019-04-20,2,false
947,1902,18519,3,2019-04-20,4,false
948,1960,18519,4,2019-04-20,4,false
949,1463,18519,5,2019-04-20,2,true
950,1070,19638,1,2019-04-20,3,false
951,1039,19638,2,2019-04-20,1,false
952,1927,19638,3,2019-04-20,3,false
953,1927,19638,4,2019-04-20,3,false
954,1690,19638,5,2019-04-20,1,false
955,1859,19638,6,2019-04-20,3,false
956,1927,19638,7,2019-04-20,4,true
957,1070,18346,1,2019-04-20,2,false
958,1701,18346,2,2019-04-20,1,false
959,1034,18346,3,2019-04-20,1,false
960,1667,18346,4,2019-04-20,2,false
961,1039,18346,5,2019-04-20,3,false
962,1954,18346,6,2019-04-20,4,false
963,1796,18346,7,2019-04-20,3,false
964,1789,18346,8,2019-04-20,2,true
965,1403,13065,1,2019-04-20,2,false
966,1755,13065,2,2019-04-20,4,false
967,1789,13065,3,2019-04-20,2,false
968,1789,13065,4,2019-04-20,1,true
969,1034,17444,1,2019-04-20,4,false
970,1667,17444,2,2019-04-20,1,false
971,1755,17444,3,2019-04-20,2,false
972,1317,17444,4,2019-04-20,4,false
973,1789,17444,5,2019-04-20,3,false
974,1809,17444,6,2019-04-20,4,false
975,1596,17444,7,2019-04-20,1,false
976,1755,17444,8,2019-04-20,4,false
977,1809,17444,9,2019-04-20,1,true
978,1070,17444,10,2019-04-20,3,false
979,1960,15427,1,2019-04-20,1,false
980,1667,15427,2,2019-04-20,3,false
981,1295,15427,3,2019-04-20,4,false
982,1690,15427,4,2019-04-20,4,false
983,1796,15427,5,2019-04-20,1,true
984,1070,19569,1,2019-04-20,1,false
985,1667,19569,2,2019-04-20,1,false
986,1927,19569,3,2019-04-20,2,false
987,1034,19569,4,2019-04-20,4,false
988,1463,19569,5,2019-04-20,2,false
989,1317,19569,6,2019-04-20,2,false
990,1034,19569,7,2019-04-20,2,true
991,1809,10447,1,2019-04-20,2,false
992,1809,10447,2,2019-04-20,1,false
993,1070,10447,3,2019-04-20,4,false
994,1250,10447,4,2019-04-20,3,false
995,1070,10447,5,2019-04-20,4,false
996,1128,10447,6,2019-04-20,4,false
997,1960,10447,7,2019-04-20,2,false
998,1859,10447,8,2019-04-20,4,false
999,1128,10447,9,2019-04-20,2,true
1000,1902,13577,1,2019-04-20,2,false
1001,1399,13577,2,2019-04-20,4,false
1002,1317,13577,3,2019-04-20,1,false
1003,1596,13577,4,2019-04-20,4,true
1004,1250,11302,1,2019-04-20,1,false
1005,1960,11302,2,2019-04-20,3,false
1006,1954,11302,3,2019-04-20,3,false
1007,1789,11302,4,2019-04-20,1,false
1008,1674,11302,5,2019-04-20,2,false
1009,1399,11302,6,2019-04-20,2,false
1010,1317,11302,7,2019-04-20,1,false
1011,1667,11302,8,2019-04-20,3,true
1012,1070,16244,1,2019-04-20,4,false
1013,1701,16244,2,2019-04-20,2,false
1014,1070,16244,3,2019-04-20,1,false
1015,1399,16244,4,2019-04-20,3,false
1016,1295,16244,5,2019-04-20,4,false
1017,1954,16244,6,2019-04-20,1,false
1018,1755,16244,7,2019-04-20,4,false
1019,1927,16244,8,2019-04-20,4,false
1020,1667,16244,9,2019-04-20,4,true
1021,1927,16244,10,2019-04-20,2,false
1022,1399,15526,1,2019-04-20,3,false
1023,1596,15526,2,2019-04-20,2,false
1024,1434,15526,3,2019-04-20,4,false
1025,1250,15526,4,2019-04-20,2,false
1026,1128,15526,5,2019-04-20,1,false
1027,1399,15526,6,2019-04-20,2,true
1028,1690,12047,1,2019-04-20,3,false
1029,1960,12047,2,2019-04-20,3,false
1030,1701,12047,3,2019-04-20,3,false
1031,1434,12047,4,2019-04-20,4,true
1032,1295,19469,1,2019-04-20,3,false
1033,1070,19469,2,2019-04-20,4,false
1034,1701,19469,3,2019-04-20,1,false
1035,1789,19469,4,2019-04-20,2,false
1036,1960,19469,5,2019-04-20,3,false
1037,1859,19469,6,2019-04-20,4,false
1038,1809,19469,7,2019-04-20,4,false
1039,1039,19469,8,2019-04-20,3,true
1040,1596,13191,1,2019-04-20,3,false
1041,1399,13191,2,2019-04-20,1,false
1042,1690,13191,3,2019-04-20,4,true
1043,1399,17807,1,2019-04-20,4,false
1044,1403,17807,2,2019-04-20,2,false
1045,1701,17807,3,2019-04-20,2,false
1046,1755,17807,4,2019-04-20,2,true
1047,1859,16181,1,2019-04-20,2,false
1048,1809,16181,2,2019-04-20,1,false
1049,1596,16181,3,2019-04-20,4,false
1050,1755,16181,4,2019-04-20,2,false
1051,1403,16181,5,2019-04-20,2,false
1052,1701,16181,6,2019-04-20,4,false
1053,1960,16181,7,2019-04-20,1,false
1054,1701,16181,8,2019-04-20,2,false
1055,1809,16181,9,2019-04-20,4,true
1056,1667,16181,10,2019-04-20,2,false
1057,1403,10846,1,2019-04-20,3,false
1058,1954,10846,2,2019-04-20,3,false
1059,1039,10846,3,2019-04-20,1,true
1060,1128,12774,1,2019-04-20,3,false
1061,1128,12774,2,2019-04-20,2,false
1062,1789,12774,3,2019-04-20,4,false
1063,1809,12774,4,2019-04-20,4,false
1064,1434,12774,5,2019-04-20,4,false
1065,1927,12774,6,2019-04-20,4,false
1066,1317,12774,7,2019-04-20,1,true
1067,1250,17945,1,2019-04-20,3,false
1068,1755,17945,2,2019-04-20,4,false
1069,1596,17945,3,2019-04-20,4,false
1070,1250,17945,4,2019-04-20,4,false
1071,1902,17945,5,2019-04-20,2,false
1072,1859,17945,6,2019-04-20,2,true
1073,1596,11173,1,2019-04-20,1,false
1074,1070,11173,2,2019-04-20,2,false
1075,1128,11173,3,2019-04-20,2,false
1076,1596,11173,4,2019-04-20,3,false
1077,1317,11173,5,2019-04-20,1,false
1078,1667,11173,6,2019-04-20,1,false
1079,1674,11173,7,2019-04-20,4,false
1080,1796,11173,8,2019-04-20,3,true
1081,1796,12258,1,2019-04-20,2,false
1082,1295,12258,2,2019-04-20,1,false
1083,1859,12258,3,2019-04-20,1,false
1084,1674,12258,4,2019-04-20,2,true
1085,1789,13587,1,2019-04-20,4,false
1086,1859,13587,2,2019-04-20,4,false
1087,1809,13587,3,2019-04-20,3,false
1088,1859,13587,4,2019-04-20,2,false
1089,1954,13587,5,2019-04-20,2,false
1090,1796,13587,6,2019-04-20,2,false
1091,1960,13587,7,2019-04-20,2,false
1092,1954,13587,8,2019-04-20,1,false
1093,1039,13587,9,2019-04-20,3,true
1094,1789,13587,10,2019-04-20,1,false
1095,1674,16995,1,2019-04-20,3,false
1096,1295,16995,2,2019-04-20,4,false
1097,1463,16995,3,2019-04-20,4,false
1098,1317,16995,4,2019-04-20,3,false
1099,1954,16995,5,2019-04-20,2,false
1100,1434,16995,6,2019-04-20,2,false
1101,1960,16995,7,2019-04-20,2,true
1102,1954,18741,1,2019-04-20,3,false
1103,1403,18741,2,2019-04-20,3,false
1104,1701,18741,3,2019-04-20,1,false
1105,1399,18741,4,2019-04-20,3,false
1106,1039,18741,5,2019-04-20,3,false
1107,1927,18741,6,2019-04-20,4,false
1108,1295,18741,7,2019-04-20,3,false
1109,1463,18741,8,2019-04-20,3,true
1110,1317,14376,1,2019-04-20,3,false
1111,1755,14376,2,2019-04-20,3,false
1112,1034,14376,3,2019-04-20,4,true
1113,1667,16165,1,2019-04-20,3,false
1114,1690,16165,2,2019-04-20,4,false
1115,1463,16165,3,2019-04-20,2,false
1116,1902,16165,4,2019-04-20,4,false
1117,1755,16165,5,2019-04-20,2,false
1118,1789,16165,6,2019-04-20,2,false
1119,1399,16165,7,2019-04-20,1,false
1120,1667,16165,8,2019-04-20,1,false
1121,1701,16165,9,2019-04-20,2,true
1122,1927,16165,10,2019-04-20,3,false
1123,1902,13661,1,2019-04-20,3,false
1124,1317,13661,2,2019-04-20,4,false
1125,1128,13661,3,2019-04-20,2,false
1126,1701,13661,4,2019-04-20,2,false
1127,1399,13661,5,2019-04-20,3,false
1128,1070,13661,6,2019-04-20,3,false
1129,1796,13661,7,2019-04-20,2,false
1130,1902,13661,8,2019-04-20,1,false
1131,1859,13661,9,2019-04-20,4,true
1132,1039,17167,1,2019-04-20,4,false
1133,1960,17167,2,2019-04-20,2,false
1134,1399,17167,3,2019-04-20,2,false
1135,1690,17167,4,2019-04-20,4,false
1136,1317,17167,5,2019-04-20,2,false
1137,1403,17167,6,2019-04-20,3,true
1138,1902,19903,1,2019-04-20,1,false
1139,1954,19903,2,2019-04-20,4,false
1140,1317,19903,3,2019-04-20,3,false
1141,1128,19903,4,2019-04-20,2,false
1142,1403,19903,5,2019-04-20,3,false
1143,1667,19903,6,2019-04-20,1,false
1144,1317,19903,7,2019-04-20,1,false
1145,1667,19903,8,2019-04-20,3,true
1146,1755,19030,1,2019-04-20,1,false
1147,1674,19030,2,2019-04-20,4,false
1148,1789,19030,3,2019-04-20,3,false
1149,1034,19030,4,2019-04-20,4,false
1150,1690,19030,5,2019-04-20,1,false
1151,1796,19030,6,2019-04-20,4,false
1152,1434,19030,7,2019-04-20,3,false
1153,1667,19030,8,2019-04-20,1,false
1154,1796,19030,9,2019-04-20,1,true
1155,1317,10253,1,2019-04-20,3,false
1156,1960,10253,2,2019-04-20,2,false
1157,1701,10253,3,2019-04-20,3,false
1158,1789,10253,4,2019-04-20,1,false
1159,1667,10253,5,2019-04-20,1,false
1160,1927,10253,6,2019-04-20,4,false
1161,1954,10253,7,2019-04-20,4,false
1162,1789,10253,8,2019-04-20,4,false
1163,1859,10253,9,2019-04-20,1,true
1164,1295,19390,1,2019-04-20,1,false
1165,1128,19390,2,2019-04-20,1,false
1166,1403,19390,3,2019-04-20,1,false
1167,1317,19390,4,2019-04-20,1,false
1168,1250,19390,5,2019-04-20,4,false
1169,1399,19390,6,2019-04-20,2,false
1170,1902,19390,7,2019-04-20,2,false
1171,1902,19390,8,2019-04-20,2,false
1172,1859,19390,9,2019-04-20,2,true
1173,1902,19390,10,2019-04-20,2,false
1174,1034,11558,1,2019-04-20,4,false
1175,1902,11558,2,2019-04-20,2,false
1176,1034,11558,3,2019-04-20,2,false
1177,1434,11558,4,2019-04-20,4,false
1178,1674,11558,5,2019-04-20,1,false
1179,1789,11558,6,2019-04-20,3,false
1180,1034,11558,7,2019-04-20,2,true
1181,1250,13270,1,2019-04-20,2,false
1182,1070,13270,2,2019-04-20,1,false
1183,1701,13270,3,2019-04-20,4,false
1184,1755,13270,4,2019-04-20,2,false
1185,1927,13270,5,2019-04-20,3,false
1186,1317,13270,6,2019-04-20,1,false
1187,1701,13270,7,2019-04-20,1,false
1188,1755,13270,8,2019-04-20,4,false
1189,1434,13270,9,2019-04-20,2,true
1190,1701,12438,1,2019-04-20,4,false
1191,1250,12438,2,2019-04-20,3,false
1192,1701,12438,3,2019-04-20,1,false
1193,1434,12438,4,2019-04-20,3,false
1194,1034,12438,5,2019-04-20,1,false
1195,1596,12438,6,2019-04-20,3,false
1196,1463,12438,7,2019-04-20,4,false
1197,1690,12438,8,2019-04-20,3,true
1198,1960,16916,1,2019-04-20,1,false
1199,1596,16916,2,2019-04-20,1,false
1200,1034,16916,3,2019-04-20,4,true
1201,1463,18376,1,2019-04-20,2,false
1202,1701,18376,2,2019-04-20,2,false
1203,1399,18376,3,2019-04-20,1,false
1204,1128,18376,4,2019-04-20,3,false
1205,1596,18376,5,2019-04-20,3,false
1206,1674,18376,6,2019-04-20,3,true
1207,1859,18486,1,2019-04-20,1,false
1208,1960,18486,2,2019-04-20,2,false
1209,1399,18486,3,2019-04-20,1,false
1210,1796,18486,4,2019-04-20,4,false
1211,1034,18486,5,2019-04-20,2,false
1212,1070,18486,6,2019-04-20,1,false
1213,1070,18486,7,2019-04-20,2,false
1214,1674,18486,8,2019-04-20,1,true
1215,1034,19188,1,2019-04-20,4,false
1216,1859,19188,2,2019-04-20,4,false
1217,1789,19188,3,2019-04-20,4,false
1218,1960,19188,4,2019-04-20,3,false
1219,1667,19188,5,2019-04-20,4,false
1220,1667,19188,6,2019-04-20,1,false
1221,1295,19188,7,2019-04-20,1,false
1222,1796,19188,8,2019-04-20,3,false
1223,1039,19188,9,2019-04-20,2,true
1224,1809,13158,1,2019-04-20,2,false
1225,1128,13158,2,2019-04-20,1,false
1226,1463,13158,3,2019-04-20,1,false
1227,1070,13158,4,2019-04-20,3,false
1228,1039,13158,5,2019-04-20,1,false
1229,1295,13158,6,2019-04-20,4,false
1230,1809,13158,7,2019-04-20,4,true
1231,1317,16283,1,2019-04-20,1,false
1232,1927,16283,2,2019-04-20,3,false
1233,1403,16283,3,2019-04-20,4,true
1234,1295,19606,1,2019-04-20,3,false
1235,1927,19606,2,2019-04-20,3,false
1236,1463,19606,3,2019-04-20,2,false
1237,1960,19606,4,2019-04-20,4,false
1238,1434,19606,5,2019-04-20,4,false
1239,1755,19606,6,2019-04-20,3,true
1240,1755,18668,1,2019-04-20,3,false
1241,1034,18668,2,2019-04-20,3,false
1242,1701,18668,3,2019-04-20,2,true
1243,1789,14295,1,2019-04-20,3,false
1244,1070,14295,2,2019-04-20,3,false
1245,1701,14295,3,2019-04-20,1,false
1246,1690,14295,4,2019-04-20,4,false
1247,1902,14295,5,2019-04-20,2,false
1248,1596,14295,6,2019-04-20,4,false
1249,1902,14295,7,2019-04-20,2,false
